159	4	63
215	7	266
326	2	263
365	4	36
180	0	28
346	0	22
198	7	217
169	0	102
158	4	188
160	0	3
239	4	61
260	0	1
344	0	39
391	4	127
215	1	91
252	2	267
384	0	10
232	0	55
13	2	137
82	0	5
307	0	39
393	0	22
104	0	26
90	4	147
202	6	63
14	0	30
231	0	55
214	0	1
56	0	10
335	2	405
14	0	12
164	7	233
117	1	10
244	0	65
156	4	49
321	0	55
282	0	30
277	0	102
247	6	147
143	0	22
385	4	50
37	2	353
114	0	102
406	2	265
2	4	57
398	4	50
319	0	34
13	2	54
195	2	408
384	0	91
260	0	46
180	4	147
409	4	80
197	0	20
48	0	7
241	0	71
275	4	57
370	0	91
90	0	71
410	6	147
66	2	161
249	2	76
70	0	65
285	0	98
251	0	91
393	0	59
326	6	63
230	0	10
225	3	411
382	2	403
322	0	12
389	0	46
402	0	34
349	0	102
240	0	46
278	0	34
184	0	10
412	0	26
413	4	49
354	2	256
309	2	414
413	0	30
376	0	28
182	0	75
240	0	55
92	2	288
395	0	39
293	0	65
265	0	30
264	2	402
230	0	26
66	6	188
177	0	30
152	0	28
382	6	49
293	0	43
335	2	395
335	2	157
329	6	49
66	2	174
254	0	59
354	2	291
87	0	65
157	0	5
415	0	43
282	0	91
263	0	53
242	0	43
194	4	50
270	0	16
119	7	233
416	0	91
368	4	36
183	0	39
197	0	59
209	0	28
131	2	258
326	6	80
235	2	349
194	0	102
390	0	22
263	0	20
359	0	65
58	0	71
335	2	334
261	0	98
19	1	26
369	0	34
170	6	50
175	2	112
165	0	20
108	4	50
356	4	188
38	0	39
245	2	74
194	0	30
76	0	59
60	0	7
42	4	188
229	1	30
122	0	91
406	2	48
402	4	80
232	0	7
320	0	12
181	0	28
203	0	5
400	6	57
166	2	391
381	0	5
106	0	39
25	0	22
176	0	34
255	0	65
21	0	75
157	0	30
133	0	39
33	0	20
202	2	210
269	0	83
329	2	31
314	0	83
213	6	80
328	0	12
67	0	20
32	4	57
94	2	82
244	4	147
114	0	1
152	4	80
382	2	404
390	4	57
119	1	39
402	0	65
249	2	125
236	2	23
123	4	50
249	2	9
270	0	83
161	0	7
155	0	71
132	0	26
146	0	26
185	0	102
247	2	234
139	1	30
187	0	55
204	0	43
391	0	20
368	0	26
172	2	101
215	1	10
287	4	188
139	1	22
68	2	205
271	0	20
156	0	75
294	0	75
283	0	65
277	0	83
333	0	22
335	2	222
341	4	63
291	0	75
131	2	138
170	2	173
330	1	46
391	0	71
381	0	43
144	0	65
410	2	390
221	0	46
236	2	401
212	4	147
246	0	20
153	0	91
198	1	26
206	0	91
79	2	322
278	0	12
68	2	369
17	1	26
87	0	28
172	2	97
248	0	59
6	3	331
220	2	375
401	4	50
262	0	22
330	1	91
208	2	200
212	0	3
174	0	43
27	4	63
125	0	55
141	0	71
395	4	50
329	2	282
302	2	337
258	0	65
122	0	26
164	5	29
288	0	7
153	0	59
196	0	59
333	4	61
112	0	10
274	0	98
90	0	102
348	2	152
51	4	49
348	6	57
236	2	2
301	0	59
129	2	110
330	1	34
158	0	91
252	2	368
156	0	102
203	4	80
237	0	59
201	0	53
215	1	28
269	0	16
414	0	39
337	0	30
253	0	46
359	0	28
366	6	49
66	6	49
190	0	43
270	4	63
206	0	71
414	4	63
73	1	22
163	0	65
44	4	36
248	4	61
19	3	331
0	0	34
267	0	75
11	0	7
175	2	44
258	0	1
297	2	141
139	7	233
125	0	83
315	4	63
357	0	12
369	0	46
164	3	305
292	0	28
346	0	34
382	6	127
23	0	53
197	4	127
68	2	130
409	0	1
92	2	140
345	2	412
257	0	71
175	2	360
255	4	57
251	0	71
191	0	34
334	0	30
288	0	98
232	4	36
66	2	35
93	0	39
386	0	1
308	0	102
182	0	55
40	0	3
413	0	59
140	0	16
89	0	102
259	0	83
73	7	118
119	7	217
296	0	34
196	0	91
352	0	28
185	0	12
126	0	65
299	0	53
128	0	20
409	0	26
221	4	57
334	0	102
189	0	102
76	4	61
177	0	75
56	0	20
379	2	51
141	0	83
210	0	5
235	2	183
90	0	30
253	0	20
362	0	5
365	0	7
327	0	39
128	0	102
387	0	34
272	4	49
35	0	91
109	4	50
215	3	417
318	0	5
390	0	71
117	1	1
372	0	65
86	0	7
174	4	80
4	4	36
163	0	102
167	0	39
170	2	363
314	0	75
264	2	24
301	4	147
309	6	36
356	0	75
254	0	65
122	0	1
96	4	127
77	0	53
109	0	12
117	1	83
263	0	5
229	1	39
379	2	323
352	0	10
319	4	80
234	0	71
209	0	91
345	6	61
184	0	59
313	6	127
415	0	28
19	1	46
335	2	165
187	0	75
418	0	1
324	0	98
276	6	147
403	0	75
381	4	127
161	0	1
358	0	46
227	0	53
29	1	65
275	0	55
303	6	49
336	2	272
139	1	102
369	4	147
225	1	30
257	0	7
389	0	16
315	0	71
297	2	321
215	7	121
130	0	98
418	0	34
0	0	5
138	0	30
262	0	10
368	0	71
280	0	34
199	0	46
201	0	34
131	2	352
172	6	188
195	2	84
298	4	61
396	0	39
304	0	65
138	0	12
207	0	12
332	0	12
153	0	5
77	0	20
407	4	63
113	0	91
399	0	5
407	0	12
335	2	150
316	4	57
324	0	43
123	0	53
260	0	75
73	1	75
129	6	63
301	0	83
167	4	147
52	0	98
413	0	71
389	0	20
145	0	3
254	0	98
345	6	80
366	6	57
229	7	266
32	0	53
375	0	28
6	7	121
214	0	59
117	1	102
107	4	36
221	0	12
313	2	338
335	2	158
220	2	318
73	3	378
206	4	147
162	0	1
324	0	71
29	7	121
215	3	305
19	1	22
95	0	98
279	0	43
350	0	98
347	0	91
408	0	5
381	0	59
178	2	149
345	2	407
229	7	217
106	0	65
376	0	75
297	2	307
328	0	7
175	2	135
205	4	50
179	6	80
192	0	30
119	1	22
174	0	55
173	4	188
283	0	5
315	0	1
154	0	16
88	3	411
195	2	362
328	4	57
218	0	28
113	0	59
372	0	12
320	0	28
261	0	12
303	2	381
340	2	333
82	0	26
312	4	63
62	0	26
376	0	98
195	2	320
45	0	34
171	0	12
138	0	75
345	2	361
343	4	57
37	2	199
155	0	46
140	0	46
345	6	127
246	0	10
249	2	232
29	3	281
119	1	10
315	0	55
357	0	20
172	2	190
122	0	59
380	0	83
210	4	147
29	5	164
161	4	63
140	0	65
145	4	57
112	4	188
373	0	53
353	0	3
264	2	240
172	2	259
311	0	26
143	0	83
388	0	10
338	0	91
178	2	134
139	3	419
48	0	10
66	2	420
362	4	80
273	0	16
19	1	91
345	2	308
218	0	83
24	0	22
13	6	61
245	2	278
100	4	63
182	0	43
318	0	3
273	4	57
231	4	61
288	0	91
269	4	127
313	2	377
291	0	5
295	0	102
361	0	102
196	0	71
205	0	22
177	0	102
164	3	331
241	0	3
148	4	36
264	2	194
337	4	147
164	3	419
389	0	43
358	0	55
215	3	281
40	0	53
265	0	91
175	2	255
33	0	12
33	0	1
356	0	46
269	0	55
170	2	319
192	4	36
403	0	98
329	2	365
252	6	63
114	0	22
101	4	49
348	2	356
337	0	75
78	0	75
178	2	241
317	0	46
125	0	102
267	0	26
79	2	301
229	7	289
325	0	1
420	0	102
133	0	102
372	0	34
40	0	20
112	0	26
51	0	102
144	4	188
418	0	39
338	0	83
64	0	91
271	4	57
298	0	75
37	6	61
90	0	53
318	0	53
124	4	50
307	0	53
248	0	34
105	4	36
19	1	1
280	0	75
89	0	30
143	0	12
277	4	147
208	2	177
342	6	147
264	2	367
68	6	80
215	3	411
92	6	80
220	2	153
32	0	39
362	0	75
198	7	121
183	0	20
229	1	3
29	1	5
334	0	10
334	4	49
229	3	305
245	2	78
235	6	49
398	0	83
15	0	12
312	0	46
191	0	28
200	0	75
6	3	18
202	2	280
313	6	57
19	3	378
320	0	75
412	0	1
131	6	127
116	0	65
166	2	311
381	0	98
183	4	188
119	3	392
195	2	162
92	2	156
372	0	91
222	0	65
107	0	10
81	0	7
226	4	50
163	0	39
329	2	355
186	0	102
246	4	63
85	0	71
150	0	75
164	1	28
385	0	16
303	6	127
218	0	91
313	2	371
139	1	83
56	0	12
48	0	59
374	0	46
304	0	16
156	0	59
243	0	102
330	1	43
177	0	55
164	3	120
400	2	122
162	0	7
343	0	7
296	0	46
414	0	20
198	1	10
170	2	413
131	2	124
353	4	188
415	4	49
366	6	36
97	0	55
409	0	28
228	0	59
264	2	358
139	5	119
198	1	1
363	4	50
214	0	34
404	0	20
70	4	188
131	2	290
251	0	65
119	7	289
96	0	28
139	1	39
410	2	159
232	0	71
350	0	10
388	4	147
339	4	63
377	0	3
374	0	30
191	0	7
92	2	216
225	7	118
329	2	182
25	0	53
119	1	16
114	4	57
306	0	7
93	0	28
76	0	30
152	0	1
263	4	49
241	0	26
